END,g1q69kmls8nq3h3qtogom73j,1.4052922,103.91311,-10,095222.0,113.0
START,g2ru36isavjpvvor050vxidv,1.3470174,103.75553,-10,015521.0,0
END,g2ru36isavjpvvor050vxidv,1.3470694,103.75554,210145642,020016.0,295.0
START,g8pzne8zsxxz042ji5pzu1i9,1.4307538,103.8281,-10,030710.0,0
END,g8pzne8zsxxz042ji5pzu1i9,1.4310808,103.82799,210082695,030841.0,91.0
START,g9gujodz6fr9zu93ssr8rpgc,1.2804681,103.82639,210009524,020655.0,0
END,g9gujodz6fr9zu93ssr8rpgc,1.2804891,103.826385,-10,020855.0,120.0
START,g9gujodz6fr9zu93ssr8rpgc,1.2824473,103.86029,210170456,024509.0,0
END,g9gujodz6fr9zu93ssr8rpgc,1.2821409,103.860306,-10,030209.0,1020.0
START,g9gujodz6fr9zu93ssr8rpgc,1.2820728,103.86018,210170455,032004.0,0
END,g9gujodz6fr9zu93ssr8rpgc,1.2821648,103.86035,-10,032656.0,412.0
START,g9gujodz6fr9zu93ssr8rpgc,1.2763875,103.84102,210178588,033259.0,0
END,g9gujodz6fr9zu93ssr8rpgc,1.2761136,103.84089,210142848,033638.0,219.0
START,genqssc3j1c2x23qd5f4bmxi,1.2970272,103.881676,210163246,191346.0,0
END,genqssc3j1c2x23qd5f4bmxi,1.2977169,103.88195,-10,191544.0,118.0
START,gfrkha9zxkesniillh48hvxk,1.3670164,103.8714,210011343,001432.0,0
END,gfrkha9zxkesniillh48hvxk,1.3672795,103.87217,210086342,005014.0,2142.0
START,gjqjxdsqvc8ma8r43igyel5s,1.4368033,103.83884,210116903,172249.0,0
END,gjqjxdsqvc8ma8r43igyel5s,1.4364624,103.838844,210083059,172737.0,288.0
START,gq2e26nyui3sduzil923hjux,1.3129175,103.87491,210180600,011659.0,0
END,gq2e26nyui3sduzil923hjux,1.3525908,103.868324,210011487,012649.0,590.0
START,gq2e26nyui3sduzil923hjux,1.3909054,103.8579,-10,020821.0,0
END,gq2e26nyui3sduzil923hjux,1.3908992,103.87447,210153164,021215.0,234.0
START,gq2e26nyui3sduzil923hjux,1.3758788,103.880974,210060684,030420.0,0
END,gq2e26nyui3sduzil923hjux,1.3759745,103.88078,-10,030928.0,308.0
START,gtook1qs5z3o7qqn3099aagu,1.2870681,103.829445,210068114,095521.0,0
END,gtook1qs5z3o7qqn3099aagu,1.2870852,103.82895,-10,103952.0,2671.0
START,gtook1qs5z3o7qqn3099aagu,1.2884986,103.81969,210130731,104417.0,0
END,gtook1qs5z3o7qqn3099aagu,1.2884417,103.81971,-10,105053.0,396.0
START,gtook1qs5z3o7qqn3099aagu,1.2852854,103.818054,210096063,105305.0,0
END,gtook1qs5z3o7qqn3099aagu,1.2852479,103.81805,-10,111414.0,1269.0
START,gtook1qs5z3o7qqn3099aagu,1.303828,103.831345,210003680,165117.0,0
END,gtook1qs5z3o7qqn3099aagu,1.3038635,103.831276,-10,165258.0,101.0
START,gtook1qs5z3o7qqn3099aagu,1.3036711,103.83203,210010156,181255.0,0
END,gtook1qs5z3o7qqn3099aagu,1.3035066,103.832405,-10,181509.0,134.0
START,gtook1qs5z3o7qqn3099aagu,1.3105476,103.8355,210059116,182138.0,0
END,gtook1qs5z3o7qqn3099aagu,1.3106096,103.83551,-10,182334.0,116.0
START,gwo9vnvpkhrusfxpls6p1at6,1.3207884,103.843124,210136960,044405.0,0
END,gwo9vnvpkhrusfxpls6p1at6,1.3210666,103.84338,-10,045206.0,481.0
START,i1g02zwns4rup2r72112966g,1.2881799,103.84134,210003992,090712.0,0
END,i1g02zwns4rup2r72112966g,1.2882346,103.841286,-10,090855.0,103.0
START,i1g02zwns4rup2r72112966g,1.2954426,103.83038,210003776,091208.0,0
END,i1g02zwns4rup2r72112966g,1.2955655,103.830345,-10,091345.0,97.0
START,i1g02zwns4rup2r72112966g,1.3054008,103.831154,210002588,092514.0,0
END,i1g02zwns4rup2r72112966g,1.3053236,103.83132,-10,092655.0,101.0
START,idlr3o9dtgfztlky5xdska48,1.3131564,103.929596,210146070,094704.0,0
END,idlr3o9dtgfztlky5xdska48,1.3132133,103.92927,-10,094928.0,144.0
START,ig08fzs1fzo09lkhtxoq66na,1.3347887,103.7424,210171174,193145.0,0
END,ig08fzs1fzo09lkhtxoq66na,1.3349768,103.74269,210171175,193417.0,152.0
START,irvcmy9gpssc77597mir7gjz,1.3278816,103.6962,210006680,091646.0,0
END,irvcmy9gpssc77597mir7gjz,1.3279359,103.69607,210126840,091855.0,129.0
START,ix5u7w3awls81vj6vsgdqmw2,1.3140414,103.8516,-10,221346.0,0
END,ix5u7w3awls81vj6vsgdqmw2,1.3139949,103.85152,210170180,221845.0,299.0
START,j4lucb3sgss3ph1k9t73gkrv,1.3066126,103.83732,210000306,231037.0,0
END,j4lucb3sgss3ph1k9t73gkrv,1.3067509,103.837425,-10,233332.0,1375.0
START,j6jt2eprql1czcoe1ypgs5s2,1.2967967,103.8819,-10,085521.0,0
END,j6jt2eprql1czcoe1ypgs5s2,1.2961981,103.88133,210178806,085817.0,176.0
START,j9sc82k74gamfvw3csrj0vv4,4.5770965,101.08502,-10,111202.0,0
END,j9sc82k74gamfvw3csrj0vv4,4.5771317,101.08502,210167836,111350.0,108.0
START,jjcksyxgngnbgmxsqkljbf9j,1.3395034,103.983055,-10,040423.0,0
END,jjcksyxgngnbgmxsqkljbf9j,1.3394873,103.98306,210078827,040922.0,299.0
START,jjoy87xr28rxsbmzvudg3eho,1.3104205,103.86616,-10,113936.0,0
END,jjoy87xr28rxsbmzvudg3eho,1.3104426,103.86603,210078827,213650.0,35834.0
START,jlcxgawr9h6sc49u9jt946sd,22.572176,88.43175,-10,160726.0,0
END,jlcxgawr9h6sc49u9jt946sd,22.572136,88.43145,210078827,161422.0,416.0
START,jw6hd1sxkaz2jbgugmnkhiw6,1.4278724,103.836975,210083650,123146.0,0
END,jw6hd1sxkaz2jbgugmnkhiw6,1.4278975,103.837,-10,123432.0,166.0
START,k25yegs1nx657ygbh0hv84m9,1.2670311,103.82672,210106624,201506.0,0
END,k25yegs1nx657ygbh0hv84m9,1.2664626,103.82128,-10,203420.0,1154.0
START,k25yegs1nx657ygbh0hv84m9,1.2645274,103.81758,210047303,212852.0,0
END,k25yegs1nx657ygbh0hv84m9,1.2645627,103.817635,-10,213115.0,143.0
START,k8rlkadyozgl9ix0n0ndhswi,1.2984679,103.88548,210005936,175255.0,0
END,k8rlkadyozgl9ix0n0ndhswi,1.2983799,103.88541,-10,175433.0,98.0
START,k8rlkadyozgl9ix0n0ndhswi,1.2810453,103.85328,210168356,210332.0,0
END,k8rlkadyozgl9ix0n0ndhswi,1.2810773,103.853294,-10,210513.0,101.0
START,knnxtuoimn3jn9pzs6xg3j02,1.2935907,103.82492,210048236,194048.0,0
END,knnxtuoimn3jn9pzs6xg3j02,1.2935834,103.82499,-10,194302.0,134.0
START,ksdrkynzob6h3skgrxm0civv,1.292465,103.843285,210009468,184831.0,0
END,ksdrkynzob6h3skgrxm0civv,1.2926241,103.84336,-10,185003.0,92.0
START,kubgqsss2lmw7p6rk3b3fx5h,-6.906747,107.61325,-10,091041.0,0
END,kubgqsss2lmw7p6rk3b3fx5h,-6.906727,107.6133,210176862,095036.0,2395.0
START,kubgqsss2lmw7p6rk3b3fx5h,-6.90677,107.61333,210176862,095549.0,0
END,kubgqsss2lmw7p6rk3b3fx5h,-6.906582,107.61362,-10,100338.0,469.0
START,l74e8nf20sze7gash8nxz6qv,1.3514909,103.98724,210003168,011506.0,0
END,l74e8nf20sze7gash8nxz6qv,1.3865132,103.74511,-10,035348.0,9522.0
START,l74e8nf20sze7gash8nxz6qv,1.3516128,103.863106,210011530,055724.0,0
END,l74e8nf20sze7gash8nxz6qv,1.3516293,103.86318,-10,055957.0,153.0
START,m4iaguuo8mmfxgsy0g81ooyy,1.4385117,103.788765,210013004,074047.0,0
END,m4iaguuo8mmfxgsy0g81ooyy,1.4383516,103.78884,-10,074245.0,118.0
START,m4iaguuo8mmfxgsy0g81ooyy,1.2811633,103.8253,210009528,082555.0,0
END,m4iaguuo8mmfxgsy0g81ooyy,1.2813326,103.82492,-10,082738.0,103.0
START,m4iaguuo8mmfxgsy0g81ooyy,1.2815706,103.82446,210009528,082752.0,0
END,m4iaguuo8mmfxgsy0g81ooyy,1.2816006,103.8244,-10,082956.0,124.0
START,m4iaguuo8mmfxgsy0g81ooyy,1.3388392,103.94948,210144300,090454.0,0
END,m4iaguuo8mmfxgsy0g81ooyy,1.3387625,103.94941,-10,090636.0,102.0
START,m4iaguuo8mmfxgsy0g81ooyy,1.3313581,103.95959,210143676,092237.0,0
END,m4iaguuo8mmfxgsy0g81ooyy,1.3312814,103.95955,-10,092417.0,100.0
START,m6kbugsm1tfkcxqnmsuv50em,1.373171,103.92571,-10,093930.0,0
END,m6kbugsm1tfkcxqnmsuv50em,1.373171,103.92571,210056900,094429.0,299.0
START,m7lgyo9wag1gbivs3z8akezl,-7.0339017,107.594406,-10,131345.0,0
END,m7lgyo9wag1gbivs3z8akezl,-7.0338383,107.59451,210056900,134046.0,1621.0
START,ma3bshsio512s0tjgltm7qpx,1.320974,103.8989,210116848,113851.0,0
END,ma3bshsio512s0tjgltm7qpx,1.3209292,103.898895,-10,114129.0,158.0
START,mgaxsrya74iqydw2trgasms1,1.4364187,103.79668,210143590,094259.0,0
END,mgaxsrya74iqydw2trgasms1,1.4363769,103.79674,210143591,094735.0,276.0
START,myt0332dqsgq5rely0asovfn,1.3390142,103.9512,210165974,163246.0,0
END,myt0332dqsgq5rely0asovfn,1.3390626,103.951385,-10,163558.0,192.0
START,n3idrnusziey1ugovjkgitk9,1.3783439,103.935135,210024715,155722.0,0
END,n3idrnusziey1ugovjkgitk9,1.3784612,103.93508,-10,155901.0,99.0
START,n7h3xfdryhv96gm88fwxs1t1,1.3337181,103.88949,210160352,173228.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.3336602,103.88939,-10,173433.0,125.0
START,n7h3xfdryhv96gm88fwxs1t1,1.3153117,103.8405,210004996,181914.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.3153915,103.84049,-10,182053.0,99.0
START,n7h3xfdryhv96gm88fwxs1t1,1.2995521,103.83002,210055540,182826.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.29955,103.83008,-10,183001.0,95.0
START,n7h3xfdryhv96gm88fwxs1t1,1.295726,103.8297,210041335,184530.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.295482,103.82978,-10,184811.0,161.0
START,n7h3xfdryhv96gm88fwxs1t1,1.2889247,103.840675,210166424,185148.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.288865,103.84075,-10,185329.0,101.0
START,n7h3xfdryhv96gm88fwxs1t1,1.282858,103.85011,210003124,190227.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.2826792,103.85033,-10,190419.0,112.0
START,n7h3xfdryhv96gm88fwxs1t1,1.2847444,103.84361,210118160,191721.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.2848881,103.843735,-10,191917.0,116.0
START,n7h3xfdryhv96gm88fwxs1t1,1.2998708,103.83668,210110360,192815.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.3060839,103.83324,-10,194714.0,1139.0
START,n7h3xfdryhv96gm88fwxs1t1,1.3109841,103.83317,210135888,194931.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.300895,103.84982,-10,200010.0,639.0
START,n7h3xfdryhv96gm88fwxs1t1,1.446349,103.815346,210143374,203233.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.4462482,103.81522,-10,203432.0,119.0
START,n7h3xfdryhv96gm88fwxs1t1,1.4457784,103.80844,-10,203814.0,0
END,n7h3xfdryhv96gm88fwxs1t1,1.4457664,103.80838,210004820,204020.0,126.0
START,n7mg6dk6h9pg6v85jifsfw4a,1.2942708,103.859764,210009692,164402.0,0
END,n7mg6dk6h9pg6v85jifsfw4a,1.2940272,103.8599,-10,164852.0,290.0
START,n7mg6dk6h9pg6v85jifsfw4a,1.2941387,103.85989,210009688,164855.0,0
END,n7mg6dk6h9pg6v85jifsfw4a,1.2934514,103.860176,-10,170648.0,1073.0
START,n91s2wfqddzhgm2ppwfmgfvr,1.4236225,103.75765,210136600,074939.0,0
END,n91s2wfqddzhgm2ppwfmgfvr,1.4235876,103.757515,210057152,075112.0,93.0
START,nef09nyawgtfw8tns03h5pls,1.429745,103.79297,210126196,224055.0,0
END,nef09nyawgtfw8tns03h5pls,1.4296883,103.793205,210143478,224459.0,244.0
START,nef09nyawgtfw8tns03h5pls,1.4300183,103.79311,210143482,224537.0,0
END,nef09nyawgtfw8tns03h5pls,1.4299067,103.793175,210143483,224731.0,114.0
START,nef09nyawgtfw8tns03h5pls,1.4300317,103.793144,210143483,224733.0,0
END,nef09nyawgtfw8tns03h5pls,1.4300916,103.793236,-10,225040.0,187.0
START,nef09nyawgtfw8tns03h5pls,1.4299966,103.79322,210143483,225044.0,0
END,nef09nyawgtfw8tns03h5pls,1.430845,103.79312,-10,225922.0,518.0
START,nef09nyawgtfw8tns03h5pls,1.4308816,103.79311,210143486,225924.0,0
END,nef09nyawgtfw8tns03h5pls,1.4305483,103.793274,210143487,230134.0,130.0
START,nef09nyawgtfw8tns03h5pls,1.4304317,103.79336,210143487,230310.0,0
END,nef09nyawgtfw8tns03h5pls,1.4304867,103.79335,210143486,230548.0,158.0
START,nef09nyawgtfw8tns03h5pls,1.431085,103.79316,210143486,231702.0,0
END,nef09nyawgtfw8tns03h5pls,1.4301783,103.79327,-10,232508.0,486.0
START,niz8lue7n4igzcnsap7odr5u,1.3092715,103.88433,210154152,181731.0,0
END,niz8lue7n4igzcnsap7odr5u,1.3092319,103.88452,-10,182008.0,157.0
START,nntvhu5y5s1agnd074fkwh3l,1.3077505,103.7915,210057320,124241.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.3101068,103.78532,-10,130650.0,1449.0
START,nntvhu5y5s1agnd074fkwh3l,1.3057566,103.780754,210141379,130819.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.3057374,103.78075,-10,130950.0,91.0
START,nntvhu5y5s1agnd074fkwh3l,1.3105711,103.75165,210142327,133336.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.3105865,103.75175,-10,133656.0,200.0
START,nntvhu5y5s1agnd074fkwh3l,1.3469299,103.75327,210091398,145205.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.3468964,103.75328,-10,150113.0,548.0
START,nntvhu5y5s1agnd074fkwh3l,1.3438842,103.68994,210100575,151618.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.3808367,103.743515,-10,154822.0,1924.0
START,nntvhu5y5s1agnd074fkwh3l,1.4351729,103.796234,210079386,162637.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.4340346,103.79624,-10,163920.0,763.0
START,nntvhu5y5s1agnd074fkwh3l,1.4346611,103.79608,210079387,163954.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.4345984,103.79613,-10,164142.0,108.0
START,nntvhu5y5s1agnd074fkwh3l,1.4426522,103.80462,210157452,164906.0,0
END,nntvhu5y5s1agnd074fkwh3l,1.4499316,103.81894,-10,170104.0,718.0
START,ogs7lmwfv467ewwjvhzeisxw,1.3945576,103.91087,210099007,180156.0,0
END,ogs7lmwfv467ewwjvhzeisxw,1.394443,103.91045,-10,182822.0,1586.0
START,ogs7lmwfv467ewwjvhzeisxw,1.392215,103.91446,210017448,183554.0,0
END,ogs7lmwfv467ewwjvhzeisxw,1.3922374,103.9145,-10,183756.0,122.0
START,ogs7lmwfv467ewwjvhzeisxw,1.2585225,103.82925,210163550,190244.0,0
END,ogs7lmwfv467ewwjvhzeisxw,1.2582775,103.83006,-10,205224.0,6580.0
START,os1n1vpptgu64vika388stng,6.015194,80.24816,-10,000006.0,0
END,os1n1vpptgu64vika388stng,6.015195,80.24815,210145144,000501.0,295.0
START,ovb6fwqgi9grz29qozesx7f5,1.4165329,103.747025,-10,115849.0,0
END,ovb6fwqgi9grz29qozesx7f5,1.4166754,103.74723,210165483,120026.0,97.0
START,ovb6fwqgi9grz29qozesx7f5,1.4173971,103.75108,210031699,120116.0,0
END,ovb6fwqgi9grz29qozesx7f5,1.4174365,103.75116,-10,120248.0,92.0
START,p0ghk4bh3av1r4xpssmxazjb,1.36495,103.77555,210167404,104327.0,0
END,p0ghk4bh3av1r4xpssmxazjb,1.309797,103.79529,-10,115544.0,4337.0
START,p0ghk4bh3av1r4xpssmxazjb,1.3146853,103.830925,210106246,121534.0,0
END,p0ghk4bh3av1r4xpssmxazjb,1.3100499,103.83328,-10,121835.0,181.0
START,p6bs6ntna8ukgaf2jfczgu57,1.3187406,103.825966,210003512,031151.0,0
END,p6bs6ntna8ukgaf2jfczgu57,1.3186305,103.82567,-10,031647.0,296.0
START,pq70s9sm0lf6ecgh3udwppeh,1.2857481,103.854294,-10,193733.0,0
END,pq70s9sm0lf6ecgh3udwppeh,1.2852141,103.85393,210063704,194008.0,155.0
START,pqqupvhy73uuvkfsognvutts,1.3273752,103.89259,210171396,113511.0,0
END,pqqupvhy73uuvkfsognvutts,1.3273995,103.892746,-10,113650.0,99.0
START,pqqupvhy73uuvkfsognvutts,1.3266685,103.89072,210161632,115440.0,0
END,pqqupvhy73uuvkfsognvutts,1.3266602,103.890656,-10,115641.0,121.0
START,pqqupvhy73uuvkfsognvutts,1.3338842,103.889015,210057504,120053.0,0
END,pqqupvhy73uuvkfsognvutts,1.3338611,103.88903,-10,120227.0,94.0
START,pqqupvhy73uuvkfsognvutts,1.3139517,103.89217,210022495,121350.0,0
END,pqqupvhy73uuvkfsognvutts,1.3140652,103.892525,-10,121530.0,100.0
START,pseyp86jg858uiowuxs45dg2,1.3367064,103.897194,210012208,182811.0,0
END,pseyp86jg858uiowuxs45dg2,1.3367803,103.89711,-10,182950.0,99.0
START,pvsvmtatmcjsgsxa2uy4d00c,1.4380113,103.788895,210133652,211731.0,0
END,pvsvmtatmcjsgsxa2uy4d00c,1.438037,103.788925,-10,211927.0,116.0
START,px4g7d70fstp9m1gbbyejl21,1.3594943,103.85311,210012092,191405.0,0
END,px4g7d70fstp9m1gbbyejl21,1.3595195,103.85305,-10,191540.0,95.0
START,px4g7d70fstp9m1gbbyejl21,1.3642787,103.84338,210158312,191714.0,0
END,px4g7d70fstp9m1gbbyejl21,1.3642693,103.84333,-10,191854.0,100.0
START,pxt930ug37l9fynsu52gazz0,1.3343638,103.74054,210097954,233152.0,0
END,pxt930ug37l9fynsu52gazz0,1.3342683,103.74019,-10,233538.0,226.0
START,q75hes2gf7u4njtge2dwbvtg,1.333393,103.90949,-10,061215.0,0
END,q75hes2gf7u4njtge2dwbvtg,1.3348517,103.909,210023339,061551.0,216.0
START,q7735pxodt2g58f2as97xhzu,1.3283674,103.84387,210028440,150615.0,0
END,q7735pxodt2g58f2as97xhzu,1.3266609,103.84431,-10,161705.0,4250.0
START,q7735pxodt2g58f2as97xhzu,1.3191072,103.846504,210167978,162405.0,0
END,q7735pxodt2g58f2as97xhzu,1.3193905,103.84664,210167975,162555.0,110.0
START,qisfgchaez9kyl0u55qusnkh,1.289455,103.7781,-10,161717.0,0
END,qisfgchaez9kyl0u55qusnkh,1.2895917,103.777855,210173099,161908.0,111.0
START,qkso103mn40fdgmjkp0vax17,1.3350546,103.72141,210030459,195012.0,0
END,qkso103mn40fdgmjkp0vax17,1.334726,103.721954,-10,200717.0,1025.0
START,ql8kg9s19mst2fzr4ksia460,1.3802518,103.76986,-10,145607.0,0
END,ql8kg9s19mst2fzr4ksia460,1.3639066,103.76836,210031838,152357.0,1670.0
START,ql8kg9s19mst2fzr4ksia460,1.3866512,103.89402,210099768,155959.0,0
END,ql8kg9s19mst2fzr4ksia460,1.3866382,103.894005,-10,160147.0,108.0
START,qywuprohsc9wdu5twyg5texj,1.3185759,103.798904,210033219,195118.0,0
END,qywuprohsc9wdu5twyg5texj,1.3187284,103.79896,-10,203331.0,2533.0
START,qzwjslmezmga2x5uwg0ed2i6,1.3665931,103.84001,210084174,122839.0,0
END,qzwjslmezmga2x5uwg0ed2i6,1.3665284,103.83986,210084175,123121.0,162.0
START,r0u9zijdgz8kgtuc9seedgff,-6.90682,107.61301,-10,074713.0,0
END,r0u9zijdgz8kgtuc9seedgff,-6.906855,107.613106,210084175,075018.0,185.0
START,r0u9zijdgz8kgtuc9seedgff,-6.86249,107.50218,210084175,090336.0,0
END,r0u9zijdgz8kgtuc9seedgff,-6.8623586,107.50235,-10,090836.0,300.0
START,r1kfaelbs6g3bingds710qgl,1.3439624,103.70808,210014156,061816.0,0
END,r1kfaelbs6g3bingds710qgl,1.3437642,103.708046,-10,062012.0,116.0
START,rmzvto4ic3qqxhg6xzc4so9s,1.3164535,103.89999,210040256,100204.0,0
END,rmzvto4ic3qqxhg6xzc4so9s,1.3165811,103.900276,-10,101358.0,714.0
START,s14r8liziw4gcr2a33ga1s9o,1.3302965,103.73756,210043339,191623.0,0
END,s14r8liziw4gcr2a33ga1s9o,1.3303782,103.73742,-10,191951.0,208.0
START,s1gbrupr0qesifrtzou3ke6z,1.3484211,103.94306,-10,164224.0,0
END,s1gbrupr0qesifrtzou3ke6z,1.3483322,103.94272,210073355,164627.0,243.0
START,s1rl0gj41gnhjd0p08ku26sr,1.3221197,103.87062,210124224,061601.0,0
END,s1rl0gj41gnhjd0p08ku26sr,1.3219916,103.870735,-10,061826.0,145.0
START,s4gmor44tbgur38cnxc9o95f,1.2964737,103.88118,210178807,092544.0,0
END,s4gmor44tbgur38cnxc9o95f,1.2961737,103.88133,210178806,092822.0,158.0
START,s72459x4hqzy6g84scxgejrb,1.31026,103.79204,210095096,165007.0,0
END,s72459x4hqzy6g84scxgejrb,1.31031,103.79176,-10,165228.0,141.0
START,sbggqsfhur2jz27lzubz3yts,1.3636965,103.89577,-10,044849.0,0
END,sbggqsfhur2jz27lzubz3yts,1.3659712,103.896286,210129562,045347.0,298.0
START,sgmhemfaqsmovqsw7vvmtibc,1.433366,103.84321,-10,065259.0,0
END,sgmhemfaqsmovqsw7vvmtibc,1.4336556,103.84318,210175419,065735.0,276.0
START,sh9chtgpwengn4ohal9ssz5w,1.4342935,103.75838,-10,112637.0,0
END,sh9chtgpwengn4ohal9ssz5w,1.4343241,103.75847,210154723,113544.0,547.0
START,si5gef5q7t7idib0kzdos7v6,1.3803912,103.77081,210023798,090156.0,0
END,si5gef5q7t7idib0kzdos7v6,1.3803248,103.7705,-10,090622.0,266.0
START,slmpmhguqhqy8s8jiielozyd,1.3386371,103.95106,-10,222807.0,0
END,slmpmhguqhqy8s8jiielozyd,1.3386875,103.95108,210038814,223250.0,283.0
START,smebb38osu0vcblvcwb29gp8,1.2964149,103.85335,210034364,133650.0,0
END,smebb38osu0vcblvcwb29gp8,1.2964357,103.85319,210060854,133928.0,158.0
START,smebb38osu0vcblvcwb29gp8,1.2962773,103.85424,-10,134044.0,0
END,smebb38osu0vcblvcwb29gp8,1.2961147,103.85389,210034364,134224.0,100.0
START,sx3pmeqefsgjqrkc959xin4p,1.390083,103.87462,210099808,104709.0,0
END,sx3pmeqefsgjqrkc959xin4p,1.3908019,103.87603,-10,112942.0,2553.0
START,sx3pmeqefsgjqrkc959xin4p,1.3593805,103.83413,210160914,115406.0,0
END,sx3pmeqefsgjqrkc959xin4p,1.3594471,103.834526,-10,115603.0,117.0
START,t7ugw5cs8fpqe2o6xx1sy03a,1.2928689,103.843834,210170664,162157.0,0
END,t7ugw5cs8fpqe2o6xx1sy03a,1.2929657,103.843796,-10,162328.0,91.0
START,tvimf1twb6ndwxsjud5ujrgw,1.3202419,103.852844,210066976,195445.0,0
END,tvimf1twb6ndwxsjud5ujrgw,1.3203533,103.8529,210159707,195634.0,109.0
START,tvimf1twb6ndwxsjud5ujrgw,1.2847079,103.843506,210034230,205447.0,0
END,tvimf1twb6ndwxsjud5ujrgw,1.2847663,103.84359,-10,205631.0,104.0
START,tvimf1twb6ndwxsjud5ujrgw,1.3125609,103.828636,210176626,210958.0,0
END,tvimf1twb6ndwxsjud5ujrgw,1.3137009,103.82855,-10,211137.0,99.0
START,tvimf1twb6ndwxsjud5ujrgw,1.307337,103.82793,210061668,211656.0,0
END,tvimf1twb6ndwxsjud5ujrgw,1.3072139,103.82796,-10,211829.0,93.0
START,tvimf1twb6ndwxsjud5ujrgw,1.3030822,103.83538,210067480,215653.0,0
END,tvimf1twb6ndwxsjud5ujrgw,1.3030447,103.83554,-10,215845.0,112.0
START,tws23yzn73unhxg6g3ieuw36,1.3486017,103.83768,210158276,182643.0,0
END,tws23yzn73unhxg6g3ieuw36,1.3485521,103.83771,-10,182821.0,98.0
START,txjqcwug3ry35nsjfdx7fpmt,1.342508,103.846954,210138727,173719.0,0
END,txjqcwug3ry35nsjfdx7fpmt,1.3424091,103.84688,210104394,173938.0,139.0
START,txjqcwug3ry35nsjfdx7fpmt,1.3425046,103.84695,210104394,173941.0,0
END,txjqcwug3ry35nsjfdx7fpmt,1.334322,103.85337,-10,180234.0,1373.0
START,txjqcwug3ry35nsjfdx7fpmt,1.312138,103.90057,210123960,190526.0,0
END,txjqcwug3ry35nsjfdx7fpmt,1.3120842,103.90054,-10,190718.0,112.0
START,txjqcwug3ry35nsjfdx7fpmt,1.3381164,103.92022,-10,195329.0,0
END,txjqcwug3ry35nsjfdx7fpmt,1.3384044,103.92015,210123664,195600.0,151.0
START,txjqcwug3ry35nsjfdx7fpmt,1.3461226,103.94262,210157784,200227.0,0
END,txjqcwug3ry35nsjfdx7fpmt,1.3461524,103.94265,-10,200414.0,107.0
START,u1erms0tk1kge4el9m7eywfs,1.434837,103.78048,-10,162433.0,0
END,u1erms0tk1kge4el9m7eywfs,1.435416,103.78066,210047522,162646.0,133.0
START,u2sbsbgxqnz1uak3bc4ahjaz,1.3863816,103.98759,210146647,112500.0,0
END,u2sbsbgxqnz1uak3bc4ahjaz,1.386425,103.98735,-10,112645.0,105.0
START,u3ov087sm0u9kcqugc0r4had,1.3161106,103.84866,210153092,095034.0,0
END,u3ov087sm0u9kcqugc0r4had,1.3164572,103.848076,-10,095443.0,249.0
START,u3ov087sm0u9kcqugc0r4had,1.3961942,103.903885,210153580,101216.0,0
END,u3ov087sm0u9kcqugc0r4had,1.3962517,103.90375,-10,101357.0,101.0
START,u6qcg47uxs3h79tzhybug8kv,1.3545969,103.76885,210056644,190254.0,0
END,u6qcg47uxs3h79tzhybug8kv,1.3546025,103.768906,-10,190427.0,93.0
START,u6qcg47uxs3h79tzhybug8kv,1.3342625,103.786156,210113986,191315.0,0
END,u6qcg47uxs3h79tzhybug8kv,1.3341082,103.78635,-10,191446.0,91.0
START,ubvyqy9g7ybyrvr9rudcbs9z,1.3267424,103.872925,210122584,120446.0,0
END,ubvyqy9g7ybyrvr9rudcbs9z,1.3268598,103.8722,-10,121053.0,367.0
START,ugrg6vta0il5s1b281hed62h,1.3339609,103.72097,210030471,102732.0,0
END,ugrg6vta0il5s1b281hed62h,1.3340365,103.72086,-10,103216.0,284.0
START,uicxnmmgc10ebkjshm4phggb,1.368161,103.85149,210084035,160008.0,0
END,uicxnmmgc10ebkjshm4phggb,1.3682402,103.85139,210084031,161348.0,820.0
START,utuj59zhq5vp7o5si580tf2g,1.3458291,103.705475,-10,151126.0,0
END,utuj59zhq5vp7o5si580tf2g,1.345756,103.70522,210143478,151611.0,285.0
START,uvszg7zfekjlex41x624yggx,1.4294367,103.79311,-10,120506.0,0
END,uvszg7zfekjlex41x624yggx,1.4300333,103.79355,210134802,120712.0,126.0
START,vb10619ce4fzbsgus1y527hf,1.4171742,103.83548,210013610,154514.0,0
END,vb10619ce4fzbsgus1y527hf,1.4172804,103.83538,-10,154707.0,113.0
