22:34:19.806061,N,88:25:53.988647,E,265.000000, 160759.0,141217,0.000000,0,210078827
22:34:19.888458,N,88:25:53.933716,E,606.000000, 160801.0,141217,0.000000,0,210078827
22:34:19.874725,N,88:25:53.686523,E,599.000000, 160802.0,141217,0.000000,4,-10
22:34:19.874725,N,88:25:53.686523,E,593.000000, 160804.0,141217,0.000000,0,210078827
22:34:19.874725,N,88:25:53.686523,E,591.000000, 160805.0,141217,0.000000,0,210078827
22:34:19.874725,N,88:25:53.686523,E,582.000000, 160806.0,141217,0.000000,0,210078827
22:34:19.867859,N,88:25:53.713989,E,575.000000, 160807.0,141217,0.000000,0,210078827
22:34:19.860992,N,88:25:53.686523,E,565.000000, 160808.0,141217,0.000000,0,210078827
22:34:19.860992,N,88:25:53.713989,E,579.000000, 160809.0,141217,0.000000,0,210078827
22:34:19.854126,N,88:25:53.713989,E,589.000000, 160810.0,141217,0.000000,0,210078827
22:34:19.854126,N,88:25:53.713989,E,597.000000, 160811.0,141217,0.000000,0,210078827
22:34:19.854126,N,88:25:53.713989,E,602.000000, 160812.0,141217,0.000000,0,210078827
22:34:19.854126,N,88:25:53.713989,E,591.000000, 160813.0,141217,0.000000,0,210078827
22:34:19.847260,N,88:25:53.713989,E,580.000000, 160814.0,141217,0.000000,0,210078827
22:34:19.847260,N,88:25:53.713989,E,588.000000, 160815.0,141217,0.000000,0,210078827
22:34:19.826660,N,88:25:53.713989,E,604.000000, 160819.0,141217,0.000000,0,210078827
22:34:19.819794,N,88:25:53.713989,E,573.000000, 160822.0,141217,0.000000,0,210078827
22:34:19.812927,N,88:25:53.713989,E,556.000000, 160824.0,141217,0.000000,0,210078827
22:34:19.806061,N,88:25:53.713989,E,530.000000, 160826.0,141217,0.000000,0,210078827
22:34:19.792328,N,88:25:53.686523,E,556.000000, 160829.0,141217,0.000000,0,210078827
22:34:19.785461,N,88:25:53.686523,E,538.000000, 160831.0,141217,0.000000,0,210078827
22:34:19.785461,N,88:25:53.659058,E,515.000000, 160832.0,141217,0.000000,0,210078827
22:34:19.778595,N,88:25:53.659058,E,494.000000, 160833.0,141217,0.000000,0,210078827
22:34:19.778595,N,88:25:53.659058,E,474.000000, 160834.0,141217,0.000000,0,210078827
22:34:19.771729,N,88:25:53.659058,E,445.000000, 160835.0,141217,0.000000,0,210078827
22:34:19.675598,N,88:25:53.631592,E,411.000000, 160836.0,141217,0.000000,0,-10
22:34:19.675598,N,88:25:53.631592,E,385.000000, 160838.0,141217,0.000000,0,210078827
22:34:19.675598,N,88:25:53.631592,E,368.000000, 160839.0,141217,0.000000,0,210078827
22:34:19.668732,N,88:25:53.631592,E,313.000000, 160842.0,141217,0.000000,0,210078827
22:34:19.668732,N,88:25:53.466797,E,270.000000, 160845.0,141217,0.000000,0,210078827
22:34:19.696198,N,88:25:53.411865,E,262.000000, 160847.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.329468,E,238.000000, 160851.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.302002,E,226.000000, 160852.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.274536,E,193.000000, 160853.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.274536,E,171.000000, 160854.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160901.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160906.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160911.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160916.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160921.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160926.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160931.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160937.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160947.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160953.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 160958.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161004.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161009.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161014.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161019.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161025.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161036.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161041.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161046.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161051.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161057.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161103.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161108.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161114.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161124.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161129.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161134.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161145.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161156.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161201.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161207.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161217.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161223.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161229.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161234.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161240.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161256.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161301.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161307.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161312.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161317.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161323.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161328.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161339.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161344.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161349.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161356.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161401.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161406.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161412.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161417.0,141217,0.000000,0,210078827
22:34:19.689331,N,88:25:53.219604,E,152.000000, 161422.0,141217,0.000000,0,210078827
